N,P,K,temperature,humidity,ph,rainfall,label
30.40824954464772,128.17940826132914,205.5476622228282,23.413173732293895,95.7029378540225,5.99654927033956,99.87991564580734,apple
34.73715009989445,142.27460937954095,198.604287737235,21.78557515779638,88.54468718015946,6.086957684179099,103.70045769575951,apple
38.51721982032643,136.52266907652427,197.39234636098047,22.32682268933847,95.32529610520265,6.482004310676117,117.16944355905173,apple
9.157886917564769,121.49304828377653,200.34399474121253,22.011426957764748,94.54322380072021,5.806067655663699,100.01524980316007,apple
21.17671613395562,135.59432581185732,202.14404631352534,21.554663994683448,98.18206006379627,5.745195903741193,101.58958284059985,apple
13.869734696177387,124.29228692293225,207.11058576114567,22.641953067402657,92.79893523067346,5.59069928827135,113.24261062266564,apple
35.470326677007364,142.92096687222113,206.29875611467978,24.20279031458728,95.56041103482154,6.187612382663458,121.28016123745748,apple
13.62398964757312,134.45947504577552,196.70449543659092,23.496097524337507,95.57930359699857,5.84523625841467,103.15468815010486,apple
4.297509008500925,137.78438266898553,201.19062764434676,24.401935273930334,89.82653959036537,6.148930947829869,121.57419486948415,apple
13.936901841519083,134.09771465248164,194.94517175818032,22.653382310650365,96.25653876466782,6.608614544052983,114.70173222369871,apple
39.5607208011137,131.29160592179073,197.26304002850028,20.94057431825329,95.6138146761933,6.274225015363584,105.30994108363797,apple
16.550394782621208,134.14363251072206,199.27124900842875,21.722522173031642,96.7243205458601,5.868798831804387,123.5894680963644,apple
7.416727584882289,142.27258142667202,205.64120519986477,23.270925789913303,96.9377858154069,6.176325822333354,119.82128165517523,apple
7.976569016674421,132.22268939883838,194.96503126670575,22.432857780325765,95.86157274119344,6.235104169397029,109.96492309037711,apple
33.65237208698934,139.4862239066802,190.86938735597047,23.116291728225374,92.11310919329583,5.716669291202071,124.73360013547999,apple
13.10948744758714,130.11740373806387,199.75268559979193,22.32678386470447,89.27614402454398,5.528931009390844,110.52878130725412,apple
27.807706753895573,122.95225520005496,206.95822361283726,21.59999878750104,91.71408620984214,6.372656109080697,122.2554788803127,apple
17.719450742064694,134.6488043399064,202.74203979498247,23.718656944542555,95.76937191742338,5.549606269144241,104.19585400943704,apple
40.453807846192134,143.6266809194649,194.77875435873239,21.771080781902786,94.61011799927866,5.518350192249879,103.93840939809205,apple
13.80823269792598,133.880337519868,198.18542482175104,20.878386439224553,95.84546003461116,6.100470451158594,112.14796554799453,apple
24.628924480430197,138.2571287788928,200.92017867485322,23.39913431266375,93.84436675752411,5.767343191510369,99.90317173919087,apple
14.687678895756804,132.91445402371082,190.51634867440404,22.052446560262116,90.87267091888052,5.78740477643438,115.81478609290136,apple
10.194039339705927,134.55745281249156,210.46064893674045,21.665366567238248,91.61937937077286,5.650758246165153,118.97555110363551,apple
8.212090079672278,120.25618293279994,196.94626782273204,21.361120323116413,91.56479994986981,6.437801839239598,101.26501481945476,apple
35.030942430017184,134.2801025980661,195.99309289677853,22.74187792657467,91.36792475527561,5.56929446671899,104.60608764995264,apple
35.39448302736658,125.19428202529608,200.11328145144398,23.54608954730858,95.09735224404052,6.2388018449790295,110.00840386682013,apple
26.707742244228495,129.68004720365053,202.83732335523874,21.45680438777746,94.0764397393475,6.709177269201678,102.12330248122646,apple
36.04707939642813,129.42332709650807,198.7481629514089,22.52953276593478,91.63554452374697,6.056413673803533,117.8219164629794,apple
18.505044573171197,124.20530940560359,207.68516269711117,22.10753791490323,89.7789054952082,5.798348707486689,122.05262368293674,apple
1.0396313637366317,130.01050920896523,197.79726800635322,22.370526179713984,92.5498885442355,6.100343033312035,115.12001516038552,apple
10.07584099314329,124.60575590171528,201.79972519148902,22.94909521893358,92.27935536378803,5.87523813911597,113.02614900570316,apple
7.460369599640157,132.92900710888006,199.75040357561303,21.34778830379093,93.71286644114272,5.772590828507824,127.06619743245582,apple
35.6398666367394,122.57487251225237,194.38873273333058,22.504875924123,93.70279016725833,6.302462501832788,125.5575605890192,apple
26.51288835534926,123.4985380864965,206.16726623756108,23.081133478174475,90.07637731974883,5.698366562621641,121.87856208899525,apple
19.200909057366964,146.34121401885008,202.7595799622334,22.91038709586189,91.64691805629653,5.859233203524016,115.54633709875277,apple
9.253213697522884,129.15467619277428,197.50490459503877,23.512636503550883,88.21944868438341,6.1449307322405335,107.31401255247155,apple
30.363814423516015,132.07600008770083,190.0709320677559,22.636422978258935,93.07453218665785,5.5918158374102225,120.14876378914013,apple
26.635298098605695,142.06869322979725,204.5789501964466,22.236562325590562,90.61814102645639,5.677890633119218,123.49539660594097,apple
33.28172066597213,134.4258272080627,204.14062038427844,20.642673277601006,87.575178493815,5.8079010147142585,114.43831916667179,apple
36.4530920829867,135.5130186037088,207.25129673269439,23.83673496436741,90.11915701467532,6.400197181818258,100.46421776258092,apple
27.601780441681285,128.5880975506674,208.10495480416412,23.560268455861355,95.16234018312208,5.633690900475755,118.36127867678736,apple
16.108460479069322,123.79287325849536,191.5134600203781,20.93033000462292,84.92271618664121,5.668218716207796,124.78090160211173,apple
8.504423957534705,135.89255705261465,200.14354090329059,21.192850293708737,89.76044705962687,6.23200066505852,111.87502176461669,apple
19.951426833285595,144.31178104657585,202.6176032659574,23.2977142373729,90.60294353162361,5.980469069593424,115.909938007742,apple
29.158736010399103,137.71152140164503,196.63921268407395,21.59039183791617,92.7455945362821,5.517502316796758,107.72916700948306,apple
4.492004564716041,131.39159582711392,190.3539964222935,23.32365244272671,88.90715575572416,5.715611667274234,104.34237007647664,apple
38.37166262011969,145.69892093732707,195.75357142505254,23.406723869345885,92.7398394018279,5.904492469158203,124.80132707224327,apple
2.6787167919406847,131.7507405403477,193.34786644226313,23.815269302408623,90.74521346505566,6.016091056105264,102.41652758941788,apple
7.579360456421933,126.82995842955441,193.01756258282512,22.32741815206344,96.6390217246714,5.727841143276817,100.01933114898526,apple
25.316698218290373,144.38098456726584,204.44371233411772,22.8590284578774,88.66944882551351,6.514959617107743,121.30386682678237,apple
8.946822536250975,128.7319952480304,198.21727603432046,22.455430344376147,94.58302465769127,6.553957756582119,104.78099167372599,apple
35.06712978599277,143.23639696656957,199.94702169459663,21.97555235725489,94.38713915693313,5.964152973908598,120.82148988369903,apple
28.989310980453048,141.12088308634728,207.39277559169346,22.77223600464871,90.88611431525236,6.3267101211613905,114.42158603579607,apple
26.107279848895505,137.85238407462282,197.62564634400718,21.757674184920937,91.34303694749755,5.912930736444654,116.94532608813212,apple
30.655524203984065,133.53187096124495,196.6889114651766,22.869703164593123,89.38758710958763,6.335969815743236,104.27860196720555,apple
41.19331750355911,127.26728210795167,204.1403110342432,22.900729032753738,94.77303908941745,5.991197619356444,114.65011368820272,apple
2.5787855543417533,136.5933796709741,198.40332512894958,22.3108128644173,93.01116066529967,6.155445139937678,119.03584709633708,apple
30.866380925076825,137.31958600960704,204.83409844282025,21.935934444894542,92.55107817768636,5.71259680267069,112.23394599098619,apple
30.749342024311037,121.75624187154298,194.64075357503685,23.585678076139796,88.66809537145222,6.111116932881475,114.35565071005243,apple
10.141321721184784,130.60637971452476,204.56538111150084,23.34773200841564,85.70876331844657,6.28236078495112,113.46125078784551,apple
6.455245030785324,134.98470068524375,195.55369958237884,22.84579091715001,91.7420688128437,6.4273688825870945,102.47134782085679,apple
10.900102754105001,135.84104348264452,192.46378853680886,22.85109840046437,90.77318511775411,5.998029212207131,102.25695834967497,apple
2.094359926906318,131.23584206443024,192.2403238064792,23.40881609615575,94.83883329606282,5.570578965382843,119.0648151972778,apple
4.536855387708316,124.15824657015506,198.75025006887626,22.541009644199278,94.09728412282709,5.960725663376423,110.2206962174329,apple
37.784057630697355,141.30812625514045,198.75360185663274,22.304997044967056,94.59021793572352,6.071507296620455,111.81946032677098,apple
6.5407563293591435,129.56721237542726,203.85370507526193,22.543757129875132,90.91327753942869,6.283966475124971,122.19289580142922,apple
20.26347199124161,122.91466500885392,195.76959045956082,23.89772769506803,90.67402314576393,6.510733645420185,126.79285305118584,apple
32.44881173048129,128.7879588568572,203.06666816096507,22.817586091166213,89.79742845619319,6.131992499392353,120.54568712932895,apple
6.1767608253375625,130.79941213540056,202.97289895063793,20.798866670922937,95.22082913633857,6.28000987043113,114.85062806614326,apple
6.384809659760266,121.75040944369478,201.68469344553208,22.719585766429958,96.98099542404704,6.43509020890273,101.36578520607858,apple
31.580254102754985,133.69215175405145,200.74936763369934,22.37520086705219,93.45058011643353,5.789488241292401,102.41907972780504,apple
18.027711969123136,139.09671512548405,203.01247295622912,22.501523360789726,93.95438551662106,6.19922402301684,110.88330124735664,apple
33.83270988627726,128.28704213758104,202.15227802594853,23.244319767294417,93.46888901073582,5.879005783060136,107.65349480861579,apple
10.440798933517618,145.82053836370318,202.7277072735318,22.652541080958173,90.21530449872421,5.834945769074794,111.01416722139828,apple
34.62322655482103,124.9237267555319,208.54084789102,23.012535302682263,95.54407904090486,5.558540431663204,128.63153742155225,apple
3.9424763038512265,123.86937054087186,196.7955234783247,22.80923005729317,93.15795916686771,6.124513441265056,109.00868609981546,apple
1.368800677236823,132.07428948245868,205.9314704802009,24.026739654172705,93.53532729058166,5.584736190041792,123.20255164879684,apple
21.569317511970482,127.84981006577817,203.011937135951,23.084233688898504,91.96494048660549,6.197463716670202,119.95122155783459,apple
15.38973107883197,130.54549545286093,202.3065972115588,23.49741103092516,90.54792751962125,6.167201160694938,112.57320265663424,apple
5.500781407364349,125.221122067329,203.87626004378953,21.99706223492663,94.4145449086645,5.630304355845073,116.37642589494327,apple
12.380736136817989,146.37754694521982,199.05495805120773,22.069713185825293,92.97239994001815,5.53430077135099,105.34186516485568,apple
16.92201455204259,128.67372970322162,201.18521494109083,23.300767174628092,91.49080150172047,5.552697014951656,118.45263996594433,apple
16.655057864224805,135.7529514841848,201.23275032896302,21.19865873881623,91.80845451098892,6.5329681728115485,117.25870939366851,apple
23.671261268800805,140.01108165700475,213.07213493946907,21.154188795050143,90.80853831048596,5.6480088748378074,115.28850074041036,apple
34.69502821631305,141.1363735027252,198.30262881348173,23.15180806207703,91.8526539544298,5.790716725606126,121.66610339187143,apple
12.690069062938397,131.28673805552458,194.87895558851912,22.607043350972212,93.62066884040607,6.168435751910325,106.27392582194692,apple
2.9380829230840817,130.1719402751584,199.22224168084279,22.658436485637473,93.81789486542256,5.809016222937434,105.41683479350996,apple
19.488820275434342,143.07735873547534,198.47049465382813,21.213696420342014,90.58675835537976,5.994432463713937,100.7980978545726,apple
13.210756542704413,128.7250984424518,194.40829251756384,22.30409298558797,91.55736677202343,6.240843810957382,119.70028874698123,apple
10.76552499507221,150.89031537161054,201.74790391044294,22.438348216887306,96.54539407076243,5.766344599068615,110.10581795824002,apple
1.5381063250893559,134.75270880921624,200.8230215903428,21.816839940646062,94.07742076277378,6.44395374922706,117.24327934529722,apple
11.087019627083338,144.89608972158445,198.51959585340757,21.084912218370654,93.4945966216441,6.386978196323912,112.62425119302107,apple
18.73997740771722,135.92579585262257,204.0206439112178,23.847723641053452,91.75946347213313,6.3028532054661675,121.81413443600368,apple
35.204811727674304,141.64005812220722,199.34911278458407,24.171249647972314,91.48528705932951,5.920627241811083,118.31443729834041,apple
11.031853501376565,127.0842446258993,206.68641828582304,20.756826447290358,95.80966299113447,6.2757010309220895,122.53276875065067,apple
25.477474996056735,134.60939365083286,202.6818061385985,22.590276190202395,90.63618670297525,5.971488927823631,102.00278708848047,apple
12.128481439016852,118.00162801376553,196.95524833749417,23.02384111339165,91.77714752706403,5.642301468334865,101.42782846602258,apple
12.640009107690338,132.79482579836136,197.2917107122496,23.381557240726284,99.04653649410893,5.945978481587644,107.53142907724569,apple
27.40795108309499,127.03755925627839,200.08189300072186,23.45560102633473,90.693229546538,5.9684059294481395,112.07923423066359,apple
25.66333849723011,118.85135577851611,199.00996268248124,22.446955558399683,89.50931406837906,5.917651387651096,102.64573744435623,apple
12.41153629344249,140.46485792007337,201.542013440648,21.21366897026814,94.29579458703722,6.044556920094046,126.4008633558968,apple
0.1708468354995556,126.80254875511953,202.95233485846143,22.868206848404213,93.99931635173662,6.278540768049046,124.77908971503874,apple
19.966015407064283,129.63236532261797,205.37457819943563,21.76797605333754,92.39546840672841,5.942858050828694,99.00139745368948,apple
19.37284540686735,144.30455887528768,201.39698477819059,22.402920132218128,95.91924018189624,5.707049752359177,103.81274224485308,apple
11.462303316674696,128.60397197425561,191.69140422058612,20.241212610569946,92.22560514637276,6.045892337477085,122.78397490313657,apple
0.3979115402690996,135.67565710941597,203.66217760814607,22.643822004229467,95.21970451273957,5.725589119463268,114.19014925650765,apple
14.945577212115348,120.44997795724291,198.96405020698236,22.836973815047454,97.69786807695866,6.143840128392879,98.92310588757343,apple
2.656021643393539,125.83567887387666,196.65355211120846,22.16034471843505,92.4958959114538,5.902385956104248,102.13353970982477,apple
30.63145452209829,132.27694315815876,191.52811003618223,23.323693824753992,94.04887689016748,6.004437490948105,116.67575489810933,apple
28.330290559192175,122.97623611288955,196.48797448060824,20.33970546780159,92.16728603749141,5.9743934416988225,105.09642600296512,apple
18.159470134495933,132.5169343478505,201.6744648288624,20.456278146094796,91.66832019981247,6.186253981841049,102.3607105317212,apple
2.9248223957447355,137.1096233272912,204.4640496737675,21.033944976023673,92.15608941744624,6.5143791459107945,127.03452324545403,apple
6.660964360779042,130.77286072726977,205.16717094135498,22.89367840815185,89.24620581457182,5.4572488635973775,109.50495322350869,apple
16.687101167551898,116.85803560633391,200.79800314904693,23.056450339804755,90.77464047759781,5.856931157132393,112.56693579431568,apple
9.921127555694355,134.14013161708453,194.79700845372278,22.782901608222666,92.45386680808471,5.703647108181688,124.39311854854606,apple
17.957435467461412,133.41164993902328,198.72221291377497,21.66028589254268,92.1602857082065,5.697884865447446,121.00471683026241,apple
33.49924903709941,126.2702867489387,197.29408618037849,21.73116799964684,92.67526290690307,6.088640518483057,112.86443030605189,apple
6.147512191510717,134.6365771739595,197.45917227390564,21.400333693232348,90.22846279443527,5.45461479001171,105.70924800219213,apple
34.493959197569204,132.61140899856156,197.0330676203201,21.71326909076686,96.22473352725015,6.5364643803174385,106.58695244271514,apple
3.0385332269175462,135.7313429342273,206.01540655377494,21.847442437761526,93.9657505369113,5.967429522612859,118.08774965181618,apple
37.43420987337506,142.5614044653272,203.6750684285343,23.531291570119166,91.16902540717625,6.349297471032455,114.782496165641,apple
12.782388812329808,144.24680045178064,205.4144915473392,22.856425290565006,92.30099188897283,6.237196425176709,123.52813912439156,apple
9.484428015507378,139.54525540676823,204.881873671252,22.862070105268014,93.83744423459174,5.312575790952905,115.09111431090116,apple
5.200173426763356,143.8194666394515,200.94285315292205,22.777901002736545,91.57779496391355,6.2898899404161535,114.47544805700983,apple
13.807230315492829,134.0799430133227,191.56773504865154,22.68007230316573,94.29708980825215,5.550991277949236,118.28255868655474,apple
37.55560887489042,134.6066413853326,199.6690984456061,22.132800880681337,88.57756135881971,5.927504170765889,122.36900138733296,apple
27.8364602599472,128.16090409974268,194.48022882980524,22.284834137356484,91.44803372868475,5.622977877983666,112.4723399335512,apple
3.095294797018383,146.70061961742505,191.73684259404743,21.670262743251424,94.21457895399118,5.935466159140973,115.71311459206294,apple
23.633546780407414,139.10197378188428,201.55011451820656,22.724217887243473,89.47512113441391,6.151615178773149,104.15917049532122,apple
37.82543773134618,121.4713474009145,201.62809612942476,22.081110058031275,90.49172741279907,6.237542684196743,126.71731190211035,apple
9.930721260734748,135.6904554830447,193.20818284465548,21.202056212622313,92.81708035127119,6.230341015659424,98.90719961326738,apple
28.488431558966862,135.727280998937,207.44579087455324,21.53292753540594,95.049944579998,6.555513832557793,119.68268926989913,apple
36.37429139641914,133.98967864646158,206.2075033468977,21.222752774845137,93.11502863286441,6.317852296540939,120.6732829201961,apple
17.45739858868122,136.2442101734723,207.60469256671658,21.185010521144154,94.5982133099095,5.748809053395519,114.98469209461135,apple
10.197475260737455,125.40228193584186,200.4116178071357,21.07092504164013,89.81484142915417,6.030437266760197,120.02756587853018,apple
98.29539830704407,83.37395359640294,49.2562416360771,26.419931537194113,85.05933300467996,6.020077670621665,94.95812180000027,banana
114.38544903316448,89.37751212272559,52.39009623011141,28.750977793961464,80.96802788371738,5.889634013170255,104.64242393496951,banana
86.1245896187882,75.67763051473955,51.373631554705575,27.768789441818136,80.3188485050395,5.488439879893181,89.4779110419046,banana
83.29676618683035,80.19361377220201,45.56204483702096,26.846560500163438,85.25784452444454,6.010085700767701,105.03315514089996,banana
99.33301780973214,81.9249064976252,54.170883306125404,27.081924600828607,79.56540446959299,5.471142973324912,104.863192175536,banana
100.66681581092865,85.82725429070237,46.082026728441946,28.329148799466196,78.35267489847763,6.018716080738045,104.82654048281947,banana
113.52804348397545,86.43554712433091,48.15784122442894,27.772922051721167,79.07450328558836,5.790370039559351,112.47955137096534,banana
82.73577522240853,84.66488992547515,46.30797932283375,26.165109812627566,81.06239119039722,5.8593815120853865,114.50541048854221,banana
94.38686207700545,87.84181625554353,52.50787404016184,28.46291359553977,84.38052387185397,5.55404431991515,96.87546886475725,banana
101.9774561420117,78.26800040977338,52.19061503691765,27.5903344473289,82.93570885316834,5.862652126634865,96.90761984168442,banana
114.10827424990627,84.83066414694082,50.54575513252587,25.273609936785984,81.09581169895526,6.196909692213794,94.11737573871723,banana
83.13045027373995,86.9811594542277,49.697367523789296,28.384541287220856,82.4979595438536,6.148204900842009,95.06581992005833,banana
88.88611675529648,90.24318371742244,46.29114345120309,28.166908747072895,76.93188542967326,6.153787376035703,109.63920635752207,banana
103.29911793182455,76.28739759059108,51.9951798295797,26.538870079039377,81.40006975028899,6.484807299570121,99.33432446463416,banana
117.09846544681336,93.81775244212022,45.69660963639772,25.483737788058615,77.2111670057015,5.707987603018302,92.97844127130868,banana
82.58473744196381,92.00823968582608,51.21973645163462,27.062035473267667,83.78656650878077,6.260256554634136,107.88137584793637,banana
91.14934073968277,87.89215503397588,55.032874919174965,29.633979050025488,78.31531490610249,5.948944948411721,97.557896583502,banana
97.14827502362151,92.4404368035525,46.220551201669856,27.666145416620648,84.66919105665481,6.266900788552563,104.3469671507138,banana
99.86955767679008,89.2383512228605,52.32726805131209,27.251463152756745,73.532450486353,6.23985282821809,101.75948294655021,banana
118.11149657554235,87.00184827249994,50.156039927363196,25.822288314892475,76.46043522622743,5.601391692425725,98.96536267241179,banana
93.64211531248795,90.83407256139954,54.77181667517913,24.87662552204753,84.54983049599603,6.160401054625905,112.81097918810246,banana
88.1174483669697,79.48900260348564,50.167551371435195,26.53029618295317,75.02201081540859,5.53110848656794,91.72947530773499,banana
88.62262143434803,78.1089021911175,48.40289381440017,26.220349629209455,78.60423507642437,5.545865552906247,97.83863043718947,banana
85.96840063904227,86.47436038688778,49.22111372565602,26.04456134740336,80.34709198357956,5.760157129643493,100.89683038584398,banana
100.74426429477546,89.74503293364214,49.54091892954319,27.39250157027934,85.58915340702997,6.352692222280817,91.3405474456878,banana
110.19390223460836,81.82781565631699,53.27653251457661,27.641256451097888,80.82800813872542,6.2182018137020885,108.71426081967095,banana
87.57216286082621,84.82260102093784,49.15241903237922,27.4086945420181,76.99355136924606,6.047705931808441,94.75949979998359,banana
86.48310155286399,81.61455727331887,53.49001242277809,25.88601908657683,76.9040694505449,6.10628184244385,110.44389836073759,banana
89.73155273904776,78.36445731381035,44.36334822430644,28.333594922782865,84.30107567322024,6.123979500076673,107.32933069997789,banana
114.6321252818345,83.47348116531249,51.04197434797394,27.826364607020473,77.13123927963309,6.004180233717349,96.456554647364,banana
107.11493242083355,92.80448954416364,48.542347126518344,26.84226323392233,75.8787020030908,5.43600343220693,102.08824240261197,banana
94.15009229446159,92.276936045373,50.729649248961415,27.90475197755249,77.27462657818558,6.285074524849414,98.4094199349844,banana
112.5528437133546,77.35806172591414,47.31489744196982,25.696617128859714,85.17565220594815,6.233666826535915,111.14809831804682,banana
116.20879798712676,74.2972343252428,51.921032280891424,26.912612217090032,80.58931121983284,6.619465867816086,96.88454905365234,banana
114.84695463158971,79.1844177036828,48.671298537620416,28.99298344223476,73.12414961021547,5.593465646759491,97.97486985041562,banana
109.22773544017481,88.36784372167861,52.55349513760971,29.150977806370076,82.78057311261377,6.399160712717522,89.36805170572589,banana
